	Unnamed: 0	filename	id	author	gender	year	decade	narration	0	1	2	3	4	5	6	7	8	9
107	107	Benoist_Elisabeth3_027.txt	Benoist_Elisabeth3	Benoist	female	1766.0	1760s		0.0	0.2151789665222168	0.0	0.0	0.05004100129008293	0.0	0.12144047766923904	0.0	0.4784674346446991	0.13382166624069214
108	108	Benoist_Elisabeth3_028.txt	Benoist_Elisabeth3	Benoist	female	1766.0	1760s		0.04088210314512253	0.10169415175914764	0.0	0.0	0.017384273931384087	0.0	0.08118275552988052	0.0	0.4955219030380249	0.26277947425842285
109	109	Benoist_Elisabeth3_029.txt	Benoist_Elisabeth3	Benoist	female	1766.0	1760s		0.0	0.05090456083416939	0.0	0.0	0.0	0.0	0.10612485557794572	0.0	0.4940707683563232	0.34768858551979065
110	110	Benouville_Pensees_000.txt	Benouville_Pensees	Benouville	female	1758.0	1750s		0.26961418986320496	0.3624321222305298	0.0	0.0	0.0	0.0	0.0	0.0	0.3660450577735901	0.0
111	111	Benouville_Pensees_001.txt	Benouville_Pensees	Benouville	female	1758.0	1750s		0.5079339146614075	0.016854465007781982	0.0	0.0	0.12943382561206818	0.0	0.0	0.0	0.09803829342126846	0.2467055469751358
112	112	Benouville_Pensees_002.txt	Benouville_Pensees	Benouville	female	1758.0	1750s		0.4798927009105682	0.15314121544361115	0.0	0.0	0.0	0.0	0.0	0.0	0.12618893384933472	0.2395407557487488
113	113	Benouville_Pensees_003.txt	Benouville_Pensees	Benouville	female	1758.0	1750s		0.4847758114337921	0.17096549272537231	0.0	0.0	0.0	0.0	0.0	0.0	0.17450720071792605	0.16842932999134064
114	114	Benouville_Pensees_004.txt	Benouville_Pensees	Benouville	female	1758.0	1750s		0.3111613690853119	0.2384679764509201	0.0	0.0	0.0	0.0	0.0	0.0	0.12993067502975464	0.3192363977432251
115	115	Benouville_Pensees_005.txt	Benouville_Pensees	Benouville	female	1758.0	1750s		0.5253095626831055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14040368795394895	0.3325905501842499
116	116	Benouville_Pensees_006.txt	Benouville_Pensees	Benouville	female	1758.0	1750s		0.2554141879081726	0.2322772443294525	0.0	0.0	0.0	0.0	0.0	0.0	0.2332511395215988	0.2778865993022919
117	117	Benouville_Pensees_007.txt	Benouville_Pensees	Benouville	female	1758.0	1750s		0.3944751024246216	0.0722128301858902	0.0	0.0	0.0	0.0	0.0	0.08697087317705154	0.3093318343162537	0.13599805533885956
118	118	Benouville_Pensees_008.txt	Benouville_Pensees	Benouville	female	1758.0	1750s		0.1985202580690384	0.22387143969535828	0.0	0.0	0.0	0.0	0.045672833919525146	0.0	0.10026194155216216	0.4310081303119659
119	119	Benouville_Pensees_009.txt	Benouville_Pensees	Benouville	female	1758.0	1750s		0.40379214286804205	0.14750130474567413	0.0	0.0	0.0	0.0	0.0	0.0	0.1148264780640602	0.33268147706985474
120	120	Benouville_Pensees_010.txt	Benouville_Pensees	Benouville	female	1758.0	1750s		0.3263432085514069	0.09237996488809586	0.0	0.0	0.0	0.0	0.0	0.03631946071982384	0.27678751945495605	0.2671599090099335
121	121	Benouville_Pensees_011.txt	Benouville_Pensees	Benouville	female	1758.0	1750s		0.0	0.0	0.0	0.0	0.0	0.0	0.11695222556591035	0.0	0.5335763692855835	0.3351413309574127
122	122	Benouville_Pensees_012.txt	Benouville_Pensees	Benouville	female	1758.0	1750s		0.205065593123436	0.05188016593456268	0.0	0.0	0.0	0.0	0.02336128056049347	0.02231177501380444	0.3768019080162048	0.3201209008693695
123	123	Benouville_Pensees_013.txt	Benouville_Pensees	Benouville	female	1758.0	1750s		0.3686425983905792	0.17061802744865415	0.0	0.0	0.0	0.0	0.0	0.0	0.06326353549957275	0.3962040543556213
124	124	Benouville_Pensees_014.txt	Benouville_Pensees	Benouville	female	1758.0	1750s		0.23261813819408414	0.2232969105243683	0.0	0.0	0.042442426085472114	0.0	0.0	0.0	0.2777518928050995	0.2227783054113388
125	125	Benouville_Pensees_015.txt	Benouville_Pensees	Benouville	female	1758.0	1750s		0.0	0.2563229203224182	0.0	0.0	0.04539234936237335	0.0	0.0	0.0	0.2909815013408661	0.405642569065094
126	126	Benouville_Pensees_016.txt	Benouville_Pensees	Benouville	female	1758.0	1750s		0.12882556021213531	0.1876257061958313	0.0	0.0	0.050974659621715546	0.0	0.01454909425228834	0.0	0.2937310636043549	0.3237523138523102
127	127	Benouville_Pensees_017.txt	Benouville_Pensees	Benouville	female	1758.0	1750s		0.7969679236412048	0.06528370827436447	0.0	0.0	0.0	0.0	0.0	0.0	0.13597151637077332	0.0
