	filename	id	author	year	narration
193	Bernardin_Paul_044.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
194	Bernardin_Paul_045.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
195	Bernardin_Paul_046.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
196	Bernardin_Paul_047.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
197	Bernardin_Paul_048.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
198	Bernardin_Paul_049.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
199	Bernardin_Paul_050.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
200	Bernardin_Paul_051.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
201	Bernardin_Paul_052.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
202	Bernardin_Paul_053.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
203	Bernardin_Paul_054.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
204	Bernardin_Paul_055.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
205	Bernardin_Paul_056.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
206	Bernardin_Paul_057.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
207	Bernardin_Paul_058.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
208	Bernardin_Paul_059.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
209	Bernardin_Paul_060.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
210	Bernardin_Paul_061.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
211	Bernardin_Paul_062.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
212	Bernardin_Paul_063.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
213	Constant_Laure1_000.txt	Constant_Laure1	Constant	1787	
214	Constant_Laure1_001.txt	Constant_Laure1	Constant	1787	
215	Constant_Laure1_002.txt	Constant_Laure1	Constant	1787	
216	Constant_Laure1_003.txt	Constant_Laure1	Constant	1787	
217	Constant_Laure1_004.txt	Constant_Laure1	Constant	1787	
218	Constant_Laure1_005.txt	Constant_Laure1	Constant	1787	
219	Constant_Laure1_006.txt	Constant_Laure1	Constant	1787	
220	Constant_Laure1_007.txt	Constant_Laure1	Constant	1787	
221	Constant_Laure1_008.txt	Constant_Laure1	Constant	1787	
222	Constant_Laure1_009.txt	Constant_Laure1	Constant	1787	
223	Constant_Laure1_010.txt	Constant_Laure1	Constant	1787	
224	Constant_Laure1_011.txt	Constant_Laure1	Constant	1787	
225	Constant_Laure1_012.txt	Constant_Laure1	Constant	1787	
226	Constant_Laure1_013.txt	Constant_Laure1	Constant	1787	
227	Constant_Laure1_014.txt	Constant_Laure1	Constant	1787	
228	Constant_Laure1_015.txt	Constant_Laure1	Constant	1787	
229	Constant_Laure1_016.txt	Constant_Laure1	Constant	1787	
230	Constant_Laure1_017.txt	Constant_Laure1	Constant	1787	
231	Constant_Laure1_018.txt	Constant_Laure1	Constant	1787	
232	Constant_Laure1_019.txt	Constant_Laure1	Constant	1787	
233	Constant_Laure1_020.txt	Constant_Laure1	Constant	1787	
234	Constant_Laure1_021.txt	Constant_Laure1	Constant	1787	
235	Constant_Laure1_022.txt	Constant_Laure1	Constant	1787	
